Total parameters: 2221
torch.sum(mse).item()=31441.14453125
Step 0, Loss: 3.3096
Step 1000, Loss: 1.8513
Step 2000, Loss: 0.3337
Step 3000, Loss: 0.2664
Step 4000, Loss: 0.2529
Step 5000, Loss: 0.1359
Step 6000, Loss: 0.0964
Step 7000, Loss: 0.0730
Step 8000, Loss: 0.0739
Step 9000, Loss: 0.1034
Step 10000, Loss: 0.0802
Step 11000, Loss: 0.0760
Step 12000, Loss: 0.1165
Step 13000, Loss: 0.0745
Step 14000, Loss: 0.0840
Step 15000, Loss: 0.0539
Step 16000, Loss: 0.0927
Step 17000, Loss: 0.0698
Step 18000, Loss: 0.0722
Step 19000, Loss: 0.0890
Step 20000, Loss: 0.0590
Step 21000, Loss: 0.0922
Step 22000, Loss: 0.0429
Step 23000, Loss: 0.0697
Step 24000, Loss: 0.0555
Step 25000, Loss: 0.1333
Step 26000, Loss: 0.0598
Step 27000, Loss: 0.0797
Step 28000, Loss: 0.0435
Step 29000, Loss: 0.0544
Step 30000, Loss: 0.0602
